Etc/UTC,Open,High,Low,Close,Volume
2020-02-11T17:30:00+00:00,10238.2,10248.3,10238.1,10247.8,850173
2020-02-11T17:31:00+00:00,10247.7,10254.2,10247.2,10253.6,1042500
2020-02-11T17:32:00+00:00,10253.7,10262.5,10253.7,10262.5,1075043
2020-02-11T17:33:00+00:00,10262.8,10265.4,10258.9,10259.9,738126
2020-02-11T17:34:00+00:00,10260.4,10267.1,10260.4,10264.6,922630
2020-02-11T17:35:00+00:00,10264.5,10265.4,10263.4,10263.4,540799
2020-02-11T17:36:00+00:00,10263.3,10268.2,10263.2,10268.2,790324
2020-02-11T17:37:00+00:00,10268.3,10269.4,10265.1,10265.3,715108
2020-02-11T17:38:00+00:00,10265.2,10265.4,10253.8,10253.8,142506
2020-02-11T17:39:00+00:00,10252.7,10255.9,10247.4,10254.8,812095
2020-02-11T17:40:00+00:00,10255.2,10256.9,10252.4,10252.4,412246
2020-02-11T17:41:00+00:00,10252.4,10254.7,10250.7,10251.4,415713
2020-02-11T17:42:00+00:00,10251.6,10252.1,10234.8,10234.9,307484
2020-02-11T17:43:00+00:00,10235,10235.8,10231.3,10232,540135
2020-02-11T17:44:00+00:00,10231.7,10231.9,10218.2,10220.3,26993
2020-02-11T17:45:00+00:00,10220.1,10241.1,10219.8,10240.9,1552673
2020-02-11T17:46:00+00:00,10241.8,10242.3,10225,10225,620675
2020-02-11T17:47:00+00:00,10225.3,10227.4,10218,10218,135589
2020-02-11T17:48:00+00:00,10218,10219.8,10215.6,10216.4,2765
2020-02-11T17:49:00+00:00,10216.4,10217.2,10213.3,10217.1,135999
2020-02-11T17:50:00+00:00,10217.1,10219.7,10213.6,10214.3,284293
2020-02-11T17:51:00+00:00,10214.3,10230.6,10213.4,10230.5,946102
2020-02-11T17:52:00+00:00,10230.5,10230.5,10224.9,10227,553321
2020-02-11T17:53:00+00:00,10227,10232.4,10226.5,10232.3,690778
2020-02-11T17:54:00+00:00,10232.2,10244.3,10232.1,10244.2,810000
2020-02-11T17:55:00+00:00,10244.2,10246,10243.6,10244.3,900000
2020-02-11T17:56:00+00:00,10244.2,10249.7,10243.9,10249.5,757500
2020-02-11T17:57:00+00:00,10249.7,10252.7,10245.9,10251.2,1022500
2020-02-11T17:58:00+00:00,10251.2,10251.4,10245.8,10246.3,359638
2020-02-11T17:59:00+00:00,10246.3,10246.6,10244,10246.6,274962
2020-02-11T18:00:00+00:00,10246.6,10253.5,10246.6,10252.9,1125000
2020-02-11T18:01:00+00:00,10253,10253.9,10248.4,10248.5,832543
2020-02-11T18:02:00+00:00,10248.5,10248.9,10240.6,10241,9811
2020-02-11T18:03:00+00:00,10241,10256.3,10241,10256.1,880886
2020-02-11T18:04:00+00:00,10256.2,10262.5,10250.7,10260.7,1063278
2020-02-11T18:05:00+00:00,10260.6,10267.6,10256.3,10267.5,679077
2020-02-11T18:06:00+00:00,10267.5,10269.5,10265.5,10267.1,957500
2020-02-11T18:07:00+00:00,10266.9,10269.7,10265.2,10269.1,653278
2020-02-11T18:08:00+00:00,10269,10269.2,10263.9,10264.1,75351
2020-02-11T18:09:00+00:00,10264.2,10265.4,10257.2,10257.2,522009
2020-02-11T18:10:00+00:00,10257.2,10260.8,10256.6,10257,314185
2020-02-11T18:11:00+00:00,10257.1,10261.3,10256.2,10261.3,441469
2020-02-11T18:12:00+00:00,10261.4,10262.9,10257.2,10259,409574
2020-02-11T18:13:00+00:00,10259,10259.2,10251.9,10253.6,162700
