Etc/UTC,Open,High,Low,Close,Volume
2017-06-15T16:04:00+00:00,46.895,46.915,46.89,46.905,6678
2017-06-15T16:05:00+00:00,46.905,46.905,46.875,46.885,5544
2017-06-15T16:06:00+00:00,46.885,46.895,46.855,46.855,4536
2017-06-15T16:07:00+00:00,46.85,46.865,46.85,46.855,1386
2017-06-15T16:08:00+00:00,46.86,46.86,46.835,46.845,2142
2017-06-15T16:09:00+00:00,46.85,46.855,46.835,46.845,4158
2017-06-15T16:10:00+00:00,46.85,46.85,46.825,46.84,3276
2017-06-15T16:11:00+00:00,46.845,46.86,46.845,46.855,1512
2017-06-15T16:12:00+00:00,46.85,46.87,46.825,46.865,4032
2017-06-15T16:13:00+00:00,46.87,46.88,46.86,46.865,3528
2017-06-15T16:14:00+00:00,46.87,46.885,46.865,46.875,3906
2017-06-15T16:15:00+00:00,46.87,46.875,46.85,46.87,4914
2017-06-15T16:16:00+00:00,46.865,46.885,46.865,46.875,5040
2017-06-15T16:17:00+00:00,46.875,46.875,46.865,46.865,2142
2017-06-15T16:18:00+00:00,46.86,46.865,46.855,46.86,4032
2017-06-15T16:19:00+00:00,46.86,46.86,46.845,46.855,2646
2017-06-15T16:20:00+00:00,46.85,46.865,46.835,46.855,4158
2017-06-15T16:21:00+00:00,46.865,46.915,46.865,46.895,5922
2017-06-15T16:22:00+00:00,46.9,46.905,46.86,46.86,4410
2017-06-15T16:23:00+00:00,46.855,46.86,46.845,46.845,2016
2017-06-15T16:24:00+00:00,46.845,46.855,46.825,46.855,8820
2017-06-15T16:25:00+00:00,46.85,46.865,46.835,46.855,3528
2017-06-15T16:26:00+00:00,46.86,46.865,46.835,46.835,4032
2017-06-15T16:27:00+00:00,46.84,46.84,46.82,46.825,3654
2017-06-15T16:28:00+00:00,46.83,46.845,46.815,46.845,3906
2017-06-15T16:29:00+00:00,46.85,46.865,46.845,46.865,3150
2017-06-15T16:30:00+00:00,46.86,46.865,46.855,46.855,1638
2017-06-15T16:31:00+00:00,46.85,46.855,46.835,46.845,3276
2017-06-15T16:32:00+00:00,46.85,46.85,46.835,46.85,1386
2017-06-15T16:33:00+00:00,46.855,46.855,46.845,46.855,2016
2017-06-15T16:34:00+00:00,46.86,46.885,46.855,46.885,5040
2017-06-15T16:35:00+00:00,46.885,46.885,46.855,46.865,2772
2017-06-15T16:36:00+00:00,46.875,46.895,46.875,46.895,630
2017-06-15T16:37:00+00:00,46.89,46.905,46.885,46.905,1638
2017-06-15T16:38:00+00:00,46.905,46.905,46.885,46.9,2142
2017-06-15T16:39:00+00:00,46.895,46.915,46.895,46.915,756
2017-06-15T16:40:00+00:00,46.91,46.915,46.905,46.915,630
2017-06-15T16:41:00+00:00,46.915,46.92,46.885,46.895,4158
2017-06-15T16:42:00+00:00,46.895,46.905,46.885,46.9,1638
2017-06-15T16:43:00+00:00,46.895,46.92,46.895,46.915,3402
2017-06-15T16:44:00+00:00,46.915,46.915,46.88,46.895,3780
2017-06-15T16:45:00+00:00,46.9,46.905,46.885,46.895,3528
2017-06-15T16:46:00+00:00,46.9,46.9,46.875,46.875,2268
2017-06-15T16:47:00+00:00,46.885,46.885,46.875,46.875,1890
2017-06-15T16:48:00+00:00,46.885,46.915,46.875,46.915,4284
2017-06-15T16:49:00+00:00,46.925,46.925,46.895,46.895,1764
2017-06-15T16:50:00+00:00,46.885,46.885,46.875,46.875,756
2017-06-15T16:51:00+00:00,46.88,46.9,46.88,46.9,1134
2017-06-15T16:52:00+00:00,46.905,46.925,46.905,46.92,2520
2017-06-15T16:53:00+00:00,46.92,46.925,46.915,46.915,2016
2017-06-15T16:54:00+00:00,46.91,46.915,46.895,46.905,2016
2017-06-15T16:55:00+00:00,46.9,46.92,46.9,46.92,1890
2017-06-15T16:56:00+00:00,46.925,46.925,46.9,46.91,4032
2017-06-15T16:57:00+00:00,46.92,46.955,46.91,46.935,4914
2017-06-15T16:58:00+00:00,46.94,46.96,46.925,46.925,4914
2017-06-15T16:59:00+00:00,46.935,46.945,46.925,46.93,8190
2017-06-15T17:00:00+00:00,46.925,46.935,46.915,46.925,2394
2017-06-15T17:01:00+00:00,46.93,46.94,46.925,46.925,3402
2017-06-15T17:02:00+00:00,46.92,46.925,46.905,46.905,3780
2017-06-15T17:03:00+00:00,46.91,46.91,46.9,46.905,1890
2017-06-15T17:04:00+00:00,46.905,46.905,46.895,46.9,2772
2017-06-15T17:05:00+00:00,46.895,46.915,46.895,46.905,2520
2017-06-15T17:06:00+00:00,46.91,46.935,46.91,46.935,1386
2017-06-15T17:07:00+00:00,46.93,46.935,46.925,46.925,1008
2017-06-15T17:09:00+00:00,46.925,46.945,46.91,46.91,2898
2017-06-15T17:10:00+00:00,46.905,46.925,46.895,46.895,3402
2017-06-15T17:11:00+00:00,46.905,46.905,46.895,46.895,1386
2017-06-15T17:12:00+00:00,46.89,46.895,46.88,46.895,3780
2017-06-15T17:13:00+00:00,46.89,46.895,46.885,46.885,2646
2017-06-15T17:14:00+00:00,46.88,46.885,46.87,46.875,2772
2017-06-15T17:15:00+00:00,46.87,46.88,46.87,46.875,2016
2017-06-15T17:16:00+00:00,46.87,46.875,46.865,46.87,2394
2017-06-15T17:17:00+00:00,46.87,46.885,46.87,46.885,1512
2017-06-15T17:18:00+00:00,46.885,46.885,46.855,46.865,1638
2017-06-15T17:19:00+00:00,46.86,46.86,46.835,46.85,5166
2017-06-15T17:20:00+00:00,46.855,46.855,46.845,46.85,2646
2017-06-15T17:21:00+00:00,46.845,46.865,46.845,46.855,2142
2017-06-15T17:22:00+00:00,46.85,46.855,46.85,46.855,252
2017-06-15T17:23:00+00:00,46.85,46.855,46.83,46.855,4158
2017-06-15T17:24:00+00:00,46.86,46.865,46.855,46.865,1008
2017-06-15T17:25:00+00:00,46.86,46.865,46.845,46.865,1890
2017-06-15T17:26:00+00:00,46.87,46.88,46.865,46.875,2520
2017-06-15T17:27:00+00:00,46.865,46.895,46.865,46.885,2646
2017-06-15T17:28:00+00:00,46.89,46.895,46.885,46.89,756
2017-06-15T17:29:00+00:00,46.885,46.895,46.88,46.885,1512
2017-06-15T17:30:00+00:00,46.88,46.895,46.88,46.895,882
2017-06-15T17:31:00+00:00,46.9,46.925,46.895,46.915,2268
2017-06-15T17:32:00+00:00,46.925,46.925,46.915,46.915,882
2017-06-15T17:33:00+00:00,46.92,46.925,46.895,46.895,3024
2017-06-15T17:34:00+00:00,46.89,46.89,46.865,46.88,3654
2017-06-15T17:35:00+00:00,46.875,46.875,46.855,46.855,630
2017-06-15T17:36:00+00:00,46.85,46.855,46.84,46.85,4914
2017-06-15T17:37:00+00:00,46.845,46.86,46.845,46.855,2646
2017-06-15T17:38:00+00:00,46.85,46.85,46.835,46.845,1134
2017-06-15T17:39:00+00:00,46.84,46.855,46.835,46.85,1890
2017-06-15T17:40:00+00:00,46.855,46.855,46.83,46.835,1008
2017-06-15T17:41:00+00:00,46.845,46.85,46.825,46.835,5292
2017-06-15T17:42:00+00:00,46.84,46.84,46.82,46.82,756
2017-06-15T17:43:00+00:00,46.815,46.855,46.815,46.855,3276
2017-06-15T17:44:00+00:00,46.85,46.85,46.82,46.83,1764
2017-06-15T17:45:00+00:00,46.835,46.835,46.82,46.825,3528
2017-06-15T17:46:00+00:00,46.83,46.855,46.83,46.835,1260
2017-06-15T17:47:00+00:00,46.845,46.855,46.835,46.835,882
2017-06-15T17:48:00+00:00,46.84,46.845,46.835,46.835,1386
2017-06-15T17:49:00+00:00,46.84,46.845,46.825,46.83,1890
2017-06-15T17:50:00+00:00,46.825,46.835,46.825,46.835,882
2017-06-15T17:52:00+00:00,46.84,46.845,46.835,46.84,3276
2017-06-15T17:53:00+00:00,46.845,46.855,46.84,46.845,1386
2017-06-15T17:54:00+00:00,46.845,46.875,46.845,46.865,1134
2017-06-15T17:55:00+00:00,46.865,46.875,46.855,46.855,2142
2017-06-15T17:56:00+00:00,46.85,46.855,46.845,46.85,3276
2017-06-15T17:57:00+00:00,46.855,46.865,46.835,46.85,4788
2017-06-15T17:58:00+00:00,46.85,46.865,46.845,46.86,4536
2017-06-15T17:59:00+00:00,46.86,46.86,46.825,46.825,2772
2017-06-15T18:00:00+00:00,46.82,46.82,46.775,46.785,5292
2017-06-15T18:01:00+00:00,46.79,46.795,46.765,46.775,5418
2017-06-15T18:02:00+00:00,46.77,46.805,46.76,46.805,6300
2017-06-15T18:03:00+00:00,46.81,46.825,46.805,46.805,3402
2017-06-15T18:04:00+00:00,46.785,46.795,46.785,46.785,2646
2017-06-15T18:05:00+00:00,46.78,46.805,46.78,46.8,3024
2017-06-15T18:06:00+00:00,46.805,46.805,46.795,46.8,1008
2017-06-15T18:07:00+00:00,46.8,46.815,46.795,46.81,3150
2017-06-15T18:08:00+00:00,46.805,46.815,46.795,46.795,4032
2017-06-15T18:09:00+00:00,46.8,46.835,46.795,46.815,4410
2017-06-15T18:10:00+00:00,46.805,46.815,46.805,46.805,1386
2017-06-15T18:11:00+00:00,46.805,46.815,46.805,46.805,1764
2017-06-15T18:12:00+00:00,46.815,46.835,46.815,46.825,1260
2017-06-15T18:13:00+00:00,46.83,46.855,46.83,46.845,3150
2017-06-15T18:14:00+00:00,46.845,46.865,46.84,46.855,2268
2017-06-15T18:15:00+00:00,46.86,46.9,46.86,46.895,6300
2017-06-15T18:16:00+00:00,46.9,46.905,46.875,46.885,5544
2017-06-15T18:17:00+00:00,46.895,46.905,46.875,46.885,7938
2017-06-15T18:18:00+00:00,46.875,46.885,46.86,46.865,5418
2017-06-15T18:19:00+00:00,46.87,46.88,46.86,46.875,2394
2017-06-15T18:20:00+00:00,46.88,46.895,46.88,46.885,2268
2017-06-15T18:21:00+00:00,46.895,46.895,46.835,46.85,2520
2017-06-15T18:22:00+00:00,46.845,46.855,46.825,46.825,5670
2017-06-15T18:23:00+00:00,46.82,46.835,46.805,46.815,8064
2017-06-15T18:24:00+00:00,46.82,46.82,46.78,46.795,7812
2017-06-15T18:25:00+00:00,46.79,46.79,46.765,46.78,11088
2017-06-15T18:26:00+00:00,46.775,46.845,46.775,46.84,9324
2017-06-15T18:27:00+00:00,46.835,46.935,46.825,46.895,16002
2017-06-15T18:28:00+00:00,46.895,46.925,46.88,46.905,11592
2017-06-15T18:29:00+00:00,46.895,46.905,46.845,46.875,20790
2017-06-15T18:30:00+00:00,46.885,46.885,46.85,46.865,9198
2017-06-15T18:31:00+00:00,46.86,46.885,46.85,46.885,4662
2017-06-15T18:32:00+00:00,46.885,46.885,46.885,46.885,126
2017-06-15T18:33:00+00:00,46.88,46.885,46.875,46.885,1386
2017-06-15T18:34:00+00:00,46.88,46.885,46.875,46.875,2016
2017-06-15T18:35:00+00:00,46.88,46.88,46.87,46.875,1890
2017-06-15T18:36:00+00:00,46.87,46.94,46.865,46.925,4158
2017-06-15T18:37:00+00:00,46.925,46.925,46.895,46.915,2268
2017-06-15T18:38:00+00:00,46.91,46.91,46.885,46.895,2016
2017-06-15T18:39:00+00:00,46.895,46.9,46.885,46.89,3528
2017-06-15T18:40:00+00:00,46.895,46.895,46.88,46.88,2898
2017-06-15T18:41:00+00:00,46.875,46.885,46.87,46.875,1008
2017-06-15T18:42:00+00:00,46.88,46.885,46.865,46.885,2142
2017-06-15T18:43:00+00:00,46.875,46.895,46.875,46.885,1764
2017-06-15T18:44:00+00:00,46.89,46.895,46.875,46.885,2520
2017-06-15T18:45:00+00:00,46.885,46.895,46.875,46.875,1764
2017-06-15T18:46:00+00:00,46.87,46.875,46.845,46.845,2142
2017-06-15T18:47:00+00:00,46.84,46.865,46.835,46.865,2268
2017-06-15T18:48:00+00:00,46.855,46.865,46.855,46.855,882
2017-06-15T18:49:00+00:00,46.855,46.865,46.835,46.835,3780
2017-06-15T18:50:00+00:00,46.835,46.845,46.835,46.835,2646
2017-06-15T18:51:00+00:00,46.835,46.86,46.835,46.855,1512
2017-06-15T18:52:00+00:00,46.86,46.9,46.86,46.89,4158
2017-06-15T18:53:00+00:00,46.885,46.89,46.88,46.89,756
2017-06-15T18:54:00+00:00,46.89,46.905,46.885,46.885,1764
2017-06-15T18:55:00+00:00,46.89,46.89,46.845,46.86,2520
2017-06-15T18:56:00+00:00,46.855,46.86,46.845,46.845,1386
2017-06-15T18:57:00+00:00,46.85,46.855,46.845,46.855,1512
2017-06-15T18:58:00+00:00,46.85,46.855,46.85,46.855,378
2017-06-15T18:59:00+00:00,46.86,46.865,46.845,46.865,2016
2017-06-15T19:00:00+00:00,46.86,46.86,46.845,46.845,1008
2017-06-15T19:01:00+00:00,46.85,46.885,46.845,46.885,1764
2017-06-15T19:02:00+00:00,46.885,46.895,46.88,46.895,1008
2017-06-15T19:03:00+00:00,46.89,46.895,46.875,46.875,1386
2017-06-15T19:04:00+00:00,46.88,46.88,46.875,46.875,504
2017-06-15T19:05:00+00:00,46.885,46.895,46.885,46.885,882
2017-06-15T19:06:00+00:00,46.89,46.895,46.885,46.885,504
2017-06-15T19:07:00+00:00,46.89,46.895,46.885,46.895,630
2017-06-15T19:08:00+00:00,46.895,46.905,46.895,46.905,882
2017-06-15T19:09:00+00:00,46.9,46.9,46.895,46.895,252
2017-06-15T19:10:00+00:00,46.865,46.89,46.865,46.87,2625
2017-06-15T19:11:00+00:00,46.865,46.875,46.84,46.845,3528
2017-06-15T19:12:00+00:00,46.845,46.855,46.84,46.84,3780
2017-06-15T19:13:00+00:00,46.845,46.85,46.84,46.845,2898
2017-06-15T19:14:00+00:00,46.845,46.85,46.84,46.84,1386
2017-06-15T19:15:00+00:00,46.845,46.865,46.845,46.865,2394
2017-06-15T19:16:00+00:00,46.86,46.86,46.85,46.855,630
2017-06-15T19:17:00+00:00,46.86,46.86,46.855,46.855,882
2017-06-15T19:18:00+00:00,46.86,46.865,46.855,46.855,1008
2017-06-15T19:19:00+00:00,46.86,46.86,46.85,46.85,2016
2017-06-15T19:20:00+00:00,46.85,46.86,46.85,46.855,2142
2017-06-15T19:21:00+00:00,46.85,46.855,46.85,46.855,630
2017-06-15T19:22:00+00:00,46.85,46.85,46.845,46.845,252
2017-06-15T19:23:00+00:00,46.85,46.85,46.845,46.845,630
2017-06-15T19:24:00+00:00,46.85,46.855,46.84,46.855,1638
2017-06-15T19:25:00+00:00,46.86,46.86,46.855,46.855,252
2017-06-15T19:26:00+00:00,46.865,46.865,46.855,46.855,504
2017-06-15T19:27:00+00:00,46.86,46.86,46.855,46.855,252
2017-06-15T19:28:00+00:00,46.865,46.865,46.855,46.865,882
2017-06-15T19:29:00+00:00,46.855,46.86,46.85,46.855,882
2017-06-15T19:30:00+00:00,46.85,46.865,46.85,46.855,1512
